,true_model_idx,pmp1,pmp2,pmp3
262,1,0.9305249547684145,0.06947504523089383,6.916935590363652e-13
263,1,0.5570035706637628,0.4428877316470464,0.00010869768919084996
264,1,0.02215120860568468,0.07673717990586032,0.9011116114884549
265,1,0.029722881041349302,0.09901118889738966,0.8712659300612611
266,1,0.8900396151565084,0.10996038480382012,3.967156233331424e-11
267,1,0.2579116201103041,0.5525380987038815,0.1895502811858144
268,1,0.48983688864680125,0.5092813745957013,0.0008817367574974148
269,1,0.8510124952098637,0.14898750413799916,6.521371101758579e-10
270,1,0.43962361444010223,0.5563333978412726,0.004042987718625227
271,1,0.7602639721366439,0.2397359555323475,7.233100857141597e-08
272,1,0.878956984753697,0.12104301515138868,9.491438348357633e-11
273,1,0.9657502819302866,0.03424971806971185,1.7527236620640452e-15
274,1,0.5737801162601218,0.4261561899680709,6.369377180724241e-05
275,1,0.5233851696808158,0.4763024868896161,0.00031234342956804414
276,1,0.8225820709188119,0.17741792560779449,3.47339375403243e-09
277,1,0.340866226785813,0.6061019076522937,0.053031865561893356
278,1,0.4452236954897081,0.5513554976589665,0.003420806851325306
279,1,0.9739514721194765,0.026048527880523323,1.8292292961120784e-16
280,1,0.9376276358882217,0.06237236411150495,2.7343383881781415e-13
281,1,0.340866226785813,0.6061019076522937,0.053031865561893356
282,1,0.5401956804019077,0.4596196507749894,0.00018466882310306599
283,1,0.9934281032252036,0.006571896774796383,2.736592620891359e-21
284,1,0.9441190356158801,0.05588096438401319,1.0695366121359881e-13
285,1,0.16992944826347706,0.4198351968814752,0.4102353548550477
286,1,0.6071066476878012,0.3928717786181454,2.1573694053421247e-05
287,1,0.9003296825300832,0.09967031745349784,1.6418947055967253e-11
288,1,0.8952821086597691,0.10471789131467732,2.555350745165166e-11
289,1,0.4227008857309168,0.5706473911292684,0.0066517231398148385
290,1,0.1072500409871125,0.2930225814727653,0.5997273775401223
291,1,0.9963929408224563,0.003607059177543694,2.3764705083466282e-23
292,1,0.6770870488074499,0.3229110128615465,1.93833100361136e-06
293,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
294,1,0.7736337927524574,0.22636616743028354,3.9817259124033183e-08
295,1,0.8952821086597691,0.10471789131467732,2.555350745165166e-11
296,1,0.6015818501056611,0.39839227728428916,2.5872610049760757e-05
297,1,0.7949291561166362,0.20507082932693935,1.4556424601056503e-08
298,1,0.5849310856353827,0.41502442505904746,4.448930556998857e-05
299,1,0.5010047518287257,0.4983701355339096,0.0006251126373648081
